playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
adamsbu01,1944,86.0,418.0,107.0,4.0,38.0,39.0,67.0,0.25598086124401914,0.31947483588621445,0.35167464114832536,0.6711494770345399
adamsbu01,1945,104.0,501.0,136.0,10.5,51.0,56.5,70.5,0.2692575539096808,0.3446998239581448,0.3958715671495051,0.74057139110765
adamsbu01,1946,21.0,545.3333333333334,151.33333333333334,14.333333333333334,70.33333333333333,58.333333333333336,73.66666666666667,0.2751937846253813,0.3475871978509712,0.4106020752605534,0.7581892731115246
adamsbu01,1947,21.0,463.6666666666667,126.33333333333333,14.666666666666666,65.0,55.0,60.333333333333336,0.2515238636326736,0.3451606265393061,0.3954966553787416,0.7406572819180478
adamsgl01,1976,2.0,90.0,27.0,4.0,15.0,11.0,25.0,0.3,0.3786407766990291,0.4777777777777778,0.8564185544768069
adamsgl01,1977,32.0,82.0,22.5,2.0,9.0,6.0,18.5,0.2716216216216216,0.31598705501618124,0.38753753753753756,0.7035245925537188
adamsgl01,1978,27.0,144.33333333333334,45.333333333333336,3.3333333333333335,22.333333333333332,10.0,22.333333333333332,0.2938444020228407,0.33594539299929327,0.41449218735464094,0.7504375803539342
adamsgl01,1979,34.0,217.66666666666666,63.0,4.333333333333333,29.0,12.0,24.666666666666668,0.27986590739918477,0.308610495975254,0.385340454977102,0.693950950952356
adamsgl01,1980,32.0,301.6666666666667,89.66666666666667,7.0,44.666666666666664,20.0,29.666666666666668,0.2989893252956088,0.3408327181974762,0.426323155469005,0.7671558736664812
adamsgl01,1981,13.0,299.3333333333333,84.33333333333333,7.0,41.0,19.0,28.333333333333332,0.28164585168209344,0.32230692771193603,0.40759390662539424,0.7299008343373302
adamsgl01,1982,2.0,269.3333333333333,73.0,5.333333333333333,37.333333333333336,20.0,26.333333333333332,0.2653213160027191,0.3143373234120565,0.37142577368306773,0.6857630970951242
